,0
0,0.28258957420160197
1,0.2800486289644656
2,0.27752218688583485
3,0.27500249176150177
4,0.2724941917450744
5,0.2700001839341636
6,0.26751766511569214
7,0.26504081109439215
8,0.26257838162891944
9,0.26013050185168274
10,0.2576879762389826
11,0.25525685065504183
12,0.25283960227240465
13,0.2504345266170339
14,0.24803787009804493
15,0.24565490869479678
16,0.24328563509495896
17,0.240920027264452
18,0.23856746158945763
19,0.23622870353557504
20,0.23389810268866862
21,0.23157540317140562
22,0.22926610578864678
23,0.2269696723858511
24,0.22467717907421889
25,0.22239866251840643
26,0.22013600703250996
27,0.21787882181942098
28,0.21563242216233405
29,0.2133991443062852
30,0.21117488216340669
31,0.20895702514373707
32,0.20675248025382176
33,0.2045606564824547
34,0.20237185638408864
35,0.20019585347274726
36,0.19803431798636462
37,0.19588036686314883
38,0.1937367165879685
39,0.19160583886149615
40,0.18948248597041026
41,0.1873667296821511
42,0.18526407430342345
43,0.18317151612245394
44,0.1810835828223693
45,0.17900829026209164
46,0.17694805744348438
47,0.17489210746966527
48,0.17284860574347102
49,0.17081762768789965
50,0.1687906003962172
51,0.16677460236107922
52,0.16477105004569795
53,0.16277293835981008
54,0.16078383501715365
55,0.15880963575227322
56,0.15684452481644667
57,0.15488671881250113
58,0.1529413619389086
59,0.15100433252905227
60,0.14907354688637506
61,0.14715513702414096
62,0.1452453409427445
63,0.14334152194043948
64,0.14145450083871994
65,0.1395765955075035
66,0.13770340727855054
67,0.13584294588928827
68,0.13399183978730075
69,0.13214525522127007
70,0.13031099264067364
71,0.12848701432930265
72,0.12667174671368794
73,0.12486878832743943
74,0.12307447828601988
75,0.1212855149573981
76,0.11950899080279805
77,0.11774032711809572
78,0.1159774372539549
79,0.11423110456991238
80,0.11249269077942066
81,0.11076118807330683
82,0.1090419799011034
83,0.10732837366470432
84,0.10562312390295772
85,0.10393036197644145
86,0.10224512604935838
87,0.1005715634831524
88,0.09891027197204277
89,0.09725020574666693
90,0.0956027136465867
91,0.09396525831909698
92,0.09233264993291511
93,0.0907169751579799
94,0.08910848449436698
95,0.08750665332740502
96,0.08591728379645927
97,0.08433166191448674
98,0.0827563036948683
99,0.08119795821766584
100,0.07964197739672126
101,0.07809883570292848
102,0.07656322030054286
103,0.07503371015902019
