,0
0,0.44986892444069015
1,0.446845022784198
2,0.4438335854702532
3,0.44083458213193233
4,0.4378478978464519
5,0.4348734189823874
6,0.43191107742702795
7,0.42896077764032187
8,0.42602250252955126
9,0.4230960354579279
10,0.4201814682886187
11,0.41727858243525967
12,0.41438733301494396
13,0.41150760017322574
14,0.40863937890363067
15,0.4057826008433917
16,0.40293707626280856
17,0.40010278037367897
18,0.3972796623559832
19,0.3944676212902023
20,0.3916665509790631
21,0.38887645940666404
22,0.3860971970569648
23,0.38332871330483836
24,0.3805708752109423
25,0.37782367237381226
26,0.3750870053909551
27,0.37236079662798405
28,0.3696450086220542
29,0.3669394968619525
30,0.36424427754819916
31,0.36155917464410886
32,0.3588841802409311
33,0.35621923415253054
34,0.35356416077680225
35,0.3509190309687167
36,0.34828365378351117
37,0.3456580455608782
38,0.34304215368455726
39,0.34043574441999236
40,0.3378389256776751
41,0.33525159264133403
42,0.3326735616056107
43,0.33010490666552184
44,0.3275454657264687
45,0.32499521451724583
46,0.32245408747598275
47,0.3199219834549476
48,0.3173988042115235
49,0.3148846341475802
50,0.31237923080965513
51,0.309882613671033
52,0.3073947370740087
53,0.30491547527589685
54,0.30244482453328264
55,0.2999827108339406
56,0.29752903655498225
57,0.2950836939974645
58,0.2926467621290078
59,0.2902180121473192
60,0.28779749010002875
61,0.2853850738590051
62,0.28298079050753455
63,0.2805844930845217
64,0.27819614441291635
65,0.27581568479301377
66,0.2734430124202612
67,0.271078154577198
68,0.26872096535289824
69,0.2663713915352356
70,0.2640294970337768
71,0.2616950836669641
72,0.25936810190051945
73,0.25704854062103694
74,0.2547363023253555
75,0.25243138187896913
76,0.25013372284571506
77,0.24784312778755718
78,0.24555975411955033
79,0.24328337790511487
80,0.24101399979172616
81,0.2387516182132654
82,0.236496041016029
83,0.2342473492733437
84,0.23200539964822947
85,0.2297701722295312
86,0.22754154564727372
87,0.22531956825595803
88,0.2231041746426325
89,0.2208951990629667
90,0.21869272394383518
91,0.21649659862645312
92,0.21430683302739795
93,0.2121232727968345
94,0.20994596114404068
95,0.20777482464089064
96,0.20560982421822044
97,0.2034508388998964
98,0.20129785767455746
99,0.19915086581138539
100,0.19700970811572574
101,0.19487441093466973
102,0.1927449529096025
103,0.19062121637069943
104,0.18850313634333962
105,0.18639072564241244
106,0.1842838326809182
107,0.18218255700353722
108,0.18008672123675223
109,0.17799632156752007
110,0.17591129376851125
111,0.17383158781243888
112,0.1717571476744354
113,0.16968799584431726
114,0.16762398781733212
115,0.16556505924136894
116,0.16351124743003642
117,0.1614624628551197
118,0.15941862813063978
119,0.15737974196618734
120,0.15534569592659142
121,0.15331651575540264
122,0.15129209690985237
123,0.14927242708259414
124,0.1472573762198291
125,0.14524702408279858
126,0.14324118718866719
127,0.1412399432725423
128,0.13924310585447958
129,0.13725079411197275
130,0.13526281889689257
131,0.1332792165164806
132,0.13129987027839146
133,0.12932473763282273
134,0.12735387745874271
135,0.1253871432088636
136,0.12342447148253832
137,0.12146584640140588
138,0.11951128462377676
139,0.11756069141236054
140,0.11561393106471556
141,0.11367108377314647
142,0.11173203949016648
143,0.10979676102510157
144,0.1078651857056683
145,0.10593732933215583
146,0.10401307721993518
147,0.1020923884201954
148,0.10017525144811266
149,0.09826162381156488
150,0.09635143163509811
151,0.09444459975375905
152,0.09254113327342937
153,0.09064096527622824
154,0.08874409941880405
155,0.08685041127804209
156,0.08495985375994164
157,0.08307250045469165
158,0.08118811156593543
159,0.07930685011522016
160,0.0774285289380338
161,0.07555315106939986
162,0.07368063668311547
163,0.07181098644206056
164,0.0699441186107913
165,0.06808002607174571
166,0.06621863187757193
167,0.0643598784610744
168,0.06250372925874226
169,0.0606501871894995
170,0.058799152801361755
171,0.05695058798964663
172,0.055104479840928686
173,0.053260697147209796
174,0.05141933306864031
175,0.04958023608422795
176,0.04774336317809437
177,0.04590870698555962
178,0.044076223159422855
179,0.04224585382328355
180,0.04041750221192769
181,0.03859121041931754
182,0.036766929510694636
183,0.034944552796680996
184,0.033124028556690215
185,0.03130535010261792
186,0.02948851173978106
187,0.027673413178616362
188,0.025859991509117514
189,0.024048243966496113
190,0.02223806367606931
191,0.020429491034885634
192,0.01862242171216379
193,0.016816796635592213
194,0.015012705044799292
195,0.013209891924764534
196,0.011408444957893232
197,0.009608305526845703
198,0.007809414301049161
199,0.00601166505456863
200,0.004215140654685616
201,0.002419686057602131
202,0.0006252892168663078
203,0.0011681101677740375
204,0.0029605250297673213
205,0.004752015698976081
206,0.006542592874628605
207,0.008332370163121305
208,0.010121358458202277
209,0.011909619540254619
210,0.0136972137056458
211,0.015484155327091593
212,0.017270467667523458
213,0.019056279663228412
214,0.020841538151065837
215,0.02262639071280187
216,0.024410802859798214
217,0.026194838629168764
218,0.02797860492805748
219,0.029762069632453245
220,0.03154534349016027
221,0.033328390277244165
222,0.03511136799647322
223,0.03689419751779178
224,0.038677028818580636
225,0.04045988524554796
226,0.0422427758731842
227,0.04402581121398076
228,0.0458090028088192
229,0.04759241357965585
230,0.04937605459223027
231,0.05115998855332925
232,0.05294427324253438
233,0.05472902080016047
234,0.05651409650758523
235,0.05829975228892248
236,0.06008591086686472
237,0.061872717077825136
238,0.06366014097132677
239,0.06544824100885294
240,0.06723702486728363
241,0.06902665100350665
242,0.07081712626301225
243,0.072608510850906
244,0.07440076427985295
245,0.07619398934783703
246,0.07798829576470064
247,0.07978368838353729
248,0.08158022193280566
249,0.08337785754643223
250,0.08517679654724714
251,0.08697699945323888
252,0.08877850712680889
253,0.09058143432657055
254,0.09238578257254387
255,0.0941915989830175
256,0.0959989469372699
257,0.09780786373674759
258,0.09961846247443579
259,0.10143064080335079
260,0.10324468563418195
261,0.10506041536444197
262,0.10687801905628122
263,0.10869748787204969
264,0.11051893236027094
265,0.11234233734497026
266,0.11416780728096662
267,0.11599533572014703
268,0.11782501050355156
269,0.11965692924322664
270,0.12149103783775837
271,0.12332746678651353
272,0.12516627200597286
