,0
0,0.12504908023050462
1,0.12468805419435046
2,0.12432728818458035
3,0.1239675704364347
4,0.1236091388412847
5,0.12325192136028326
6,0.1228958488863905
7,0.1225409007021125
8,0.12218629354040715
9,0.12183339451519926
10,0.12148158290380498
11,0.12113084086877904
12,0.12078109203233087
13,0.12043234115180236
14,0.12008456689005854
15,0.11973806751584652
16,0.11939305752871723
17,0.1190487778960533
18,0.11870523577174884
19,0.11836258928712882
20,0.11802124561694108
21,0.11768139697311472
22,0.11734237998235053
23,0.11700420815027925
24,0.11666698474694309
25,0.11633156934742364
26,0.11599696066919671
27,0.11566313331400815
28,0.11533035836638854
29,0.1149992309481154
30,0.11466887217675632
31,0.11433925952334507
32,0.11401115372030199
33,0.11368420664475931
34,0.11335799556994013
35,0.11303282240680639
36,0.1127092557151527
37,0.11238638498263769
38,0.11206427310043512
39,0.11174402202237432
40,0.11142445905492811
41,0.11110556107925702
42,0.11078856887077905
43,0.11047225354403416
44,0.11015661266443813
45,0.10984284522711703
46,0.10952968365180958
47,0.10921737547615766
48,0.10890679488671128
49,0.10859683506182327
50,0.10828798593103832
51,0.10798052959520187
52,0.10767370578194665
53,0.10736836441822943
54,0.10706401965505387
55,0.10676034893962448
56,0.10645850399232569
57,0.10615723338678057
58,0.10585717076541036
59,0.10555834766173333
60,0.10526011291063318
61,0.10496370064070602
62,0.10466789038292529
63,0.10437325520530948
64,0.10407988377885126
65,0.10378709529884127
66,0.1034961283475135
67,0.10320567326885834
68,0.10291664046127466
69,0.10262856271007209
70,0.1023414521938076
71,0.10205574677855454
72,0.10177057384403607
73,0.1014872026117252
74,0.1012043466494933
75,0.10092300025889318
76,0.10064245007000264
77,0.10036311637585629
78,0.1000848633383719
79,0.09980753276471173
80,0.09953159552387933
81,0.09925631331835111
82,0.0989826581461355
83,0.09870946686355732
84,0.09843802393187155
85,0.09816708472075385
86,0.09789773408261315
87,0.09762903463845293
88,0.0973617938331861
89,0.09709529401512898
90,0.09683015548420873
91,0.09656587561697215
92,0.09630287898615046
93,0.09604078114712652
94,0.09577991861713839
95,0.09551998964811863
96,0.09526127832211051
97,0.09500353538637403
98,0.09474696180880231
99,0.09449136625217677
100,0.09423697781981566
101,0.09398349066584702
102,0.09373127366518598
103,0.09347990886622703
104,0.093229910595776
105,0.09298063133784622
106,0.09273280725310469
107,0.09248560175171151
108,0.0922400015457107
109,0.09199485265142866
110,0.09175146208763081
111,0.09150855956498744
112,0.09126719560576205
113,0.09102649948301542
114,0.09078714962206459
115,0.09054870156552453
116,0.09031135312769353
117,0.09007514100162561
118,0.0898396989240653
119,0.0896056512592591
120,0.08937215358713414
121,0.08914031929346387
122,0.08890906664876617
123,0.08867920139587103
124,0.0884501835820921
125,0.08822224294947537
126,0.08799547289341664
127,0.08776941717709659
128,0.08754488180266849
129,0.08732095541896007
130,0.08709843984211478
131,0.086876738151618
132,0.08665608596062012
133,0.08643662892789243
134,0.08621782557315605
135,0.08600062563375861
136,0.08578402793933175
