,0
0,0.3247433021715272
1,0.32059179660952286
2,0.3164590321029788
3,0.31235323511874136
4,0.3082692018712378
5,0.3042185112382709
6,0.30017995755709515
7,0.29617519251656516
8,0.2921896331297093
9,0.2882375582440208
10,0.2843061846326211
11,0.28040562995660306
12,0.27652323991223965
13,0.27267469190476745
14,0.26884788709283974
15,0.2650570147812939
16,0.2612864988750467
17,0.2575530769875176
18,0.2538432921625967
19,0.25016545009623714
20,0.24651792109909532
21,0.24289585201201455
22,0.23931234388010758
23,0.235755337459345
24,0.2322308148400187
25,0.22874252757294306
26,0.2252831189793477
27,0.2218578050682901
28,0.2184714715066097
29,0.21511744105817285
30,0.21179705990447067
31,0.20851938945673923
32,0.2052794968021653
33,0.2020768921353648
34,0.19891131071031484
35,0.19578310188065842
36,0.19270045444365896
37,0.18966020385917914
38,0.1866634479536299
39,0.18370337587647045
40,0.18079009073245048
41,0.17792540751670743
42,0.17510036466744572
43,0.17232581531532476
44,0.1696006201605341
45,0.16692067397636376
46,0.16429676977469337
47,0.16171638577449368
48,0.15919495167957037
49,0.15671857078120158
50,0.15430123153156244
51,0.15193354213230584
52,0.14962142974619577
53,0.14736726487121563
54,0.14516370753980265
55,0.14302409740444577
56,0.14094235578749464
57,0.13891334253366022
58,0.1369432965529822
59,0.13503651778427017
60,0.13318570943377728
61,0.13139641798416496
62,0.12966789259869624
63,0.12799309313650914
64,0.1263833209630814
65,0.12482508024926342
66,0.12333199664867076
67,0.12188896769903367
68,0.12050934143344531
69,0.11917765971686663
70,0.1179033319159542
71,0.11668037778038194
72,0.11550416979097564
73,0.11438419681287872
74,0.11330822761604574
75,0.11227230496074256
76,0.11127899592641524
77,0.11032538971578565
78,0.10940713294923761
79,0.1085203431029555
80,0.10766053740180531
81,0.10682968883459978
82,0.10602203051590849
83,0.10522972645739868
84,0.10444970756194918
85,0.10368217816046464
86,0.10292708301335801
87,0.10216926743726008
88,0.10141233214639055
89,0.10065240165785054
90,0.09988411325320387
91,0.09909971898849151
92,0.09830102852661514
93,0.09748852985364378
94,0.09665465871069834
95,0.09579401222117136
96,0.09490301378859627
97,0.09398137100083502
98,0.09302777720774011
99,0.09204186341278625
100,0.09101759382523936
101,0.08995269679338214
102,0.0888458968826855
103,0.08770068677666726
104,0.08650983947486816
105,0.08527196681210618
106,0.08399269789948383
107,0.08266600042775225
108,0.08129072680935422
109,0.07986912513190524
110,0.07839653127377476
111,0.0768801492713627
112,0.0753162912101831
113,0.07370119571366252
114,0.07203937486410769
115,0.07033475670559508
116,0.06857530695804265
117,0.06677712347005965
118,0.06492713572203754
119,0.06303648381083966
120,0.06109911586091306
121,0.059117671219527934
122,0.0570932359918043
123,0.05502994017855649
124,0.05291902640289115
125,0.050768564493837716
126,0.0485839121677707
127,0.04635433648023587
128,0.0440879019318205
129,0.04178514493061092
130,0.03944524040935307
131,0.037067128641732984
132,0.0346563543646269
133,0.03221245393900394
134,0.029735646191137142
135,0.02722653779824192
136,0.024685952725888305
137,0.022113073992111276
138,0.019510092268200017
139,0.01687799504413089
140,0.014217449008040766
141,0.011529131796290885
142,0.008813721991132558
143,0.006073409555233903
144,0.0033075011671414765
145,0.0005165725063295549
146,0.002299326763415744
147,0.005140374035262449
148,0.008005003603252299
149,0.01089259016772391
150,0.013799462975911517
151,0.016728076478152564
152,0.01967781889113121
153,0.02264825630258016
154,0.025640429699420746
155,0.028650699289676368
156,0.031680259883688354
157,0.034728675056429216
158,0.03779337480158055
159,0.04087834954406563
160,0.04398102756153278
161,0.047098087172443626
162,0.050232795153753465
163,0.053386460330381504
164,0.056552743509311186
165,0.059734500617031
166,0.06293573596782899
167,0.06614683382082409
168,0.06937404127787057
169,0.07261748377951759
170,0.07587180287585847
171,0.07914293713637727
172,0.08242500067176303
173,0.08572026666628356
174,0.08903008005213857
175,0.09235168005009566
176,0.09568556740402726
177,0.09903259622343194
178,0.10238998627746708
179,0.10576184929084993
180,0.10914399096308601
181,0.11253802932931771
182,0.11594419332611759
183,0.11936024238898602
184,0.12278951385943676
185,0.12622745741391905
186,0.1296791844866986
187,0.13313895558525402
188,0.13661242773171553
189,0.14009403362501324
190,0.14358862000381853
191,0.1470921103845755
192,0.15060720206795628
193,0.15413245832540234
194,0.15766790205790016
195,0.16121345951369342
196,0.16477034889748346
197,0.16833594363596785
198,0.17191426565087484
199,0.1754997333706291
200,0.17909854860903976
201,0.18270495051927893
202,0.18632253910441038
203,0.1899512085682881
204,0.19358756594280285
205,0.19723735584180851
206,0.20089371136548606
207,0.20456315401518685
208,0.20824208238056707
209,0.21193034181031567
210,0.21562941554893017
211,0.21933884307609536
212,0.2230579148939868
213,0.22678717779945956
214,0.23052820073406263
215,0.23427718111686233
216,0.2380392493464541
217,0.24180989653309531
218,0.2455903538583993
219,0.24938421889635332
220,0.2531851020000264
221,0.2569984945584865
222,0.2608232389915962
223,0.2646563315790292
224,0.2685017308261266
225,0.27235785397553536
226,0.27622455593520706
227,0.28010170363337134
228,0.28399024619423746
229,0.28789052993157976
230,0.2918000381717689
231,0.2957224855938591
232,0.2996561663216204
233,0.30359865318143875
234,0.30755542219562565
235,0.3115233381641823
236,0.3155002329529256
237,0.3194911570520037
238,0.3234935493009843
239,0.3275063810306413
240,0.3315317436415778
241,0.33556909408919605
242,0.33961905392119884
243,0.34367957791025583
244,0.3477526543999636
245,0.35184003674195646
246,0.35593726931887587
247,0.36004684907969864
248,0.349441830243699
