,0
0,0.3209401960128769
1,0.31856101901550765
2,0.3161583579731335
3,0.3137543315898133
4,0.31139512608403475
5,0.30902025493764
6,0.30667589431882836
7,0.30431873887798544
8,0.30199042649099916
9,0.2996526602371898
10,0.29733936413435486
11,0.2950267591154914
12,0.29272874473320587
13,0.29044555502036506
14,0.2881654348974124
15,0.2859059789766964
16,0.28364184132127684
17,0.28139500448049154
18,0.2791569966342796
19,0.27692346181346567
20,0.2747079283631232
21,0.2724923143145649
22,0.27028929346400266
23,0.2680997767592496
24,0.2659098239191026
25,0.26373582953651603
26,0.261569802019235
27,0.25940826898600416
28,0.25726145360903524
29,0.2551186852818469
30,0.2529844937256424
31,0.25086437463652167
32,0.2487454156805321
33,0.24663695344394743
34,0.24454212011116291
35,0.24244685807863708
36,0.24036378020304758
37,0.23829304927377462
38,0.2362215400021063
39,0.23416273565281595
40,0.2321167316120276
41,0.23007091217991385
42,0.22803715265818378
43,0.22601357925590737
44,0.22399096425761902
45,0.22198024095424207
46,0.21997923736205413
47,0.21797918009869804
48,0.2159903646189201
49,0.2140113821477719
50,0.21203333987269465
51,0.21006620022969685
52,0.20810878210053518
53,0.2061517551092368
54,0.2042055869147509
55,0.2022694562328922
56,0.2003332745971585
57,0.19840729687759492
58,0.19649161555171876
59,0.1945756518175001
60,0.1926700797004534
61,0.19077618548227102
62,0.18888246116406449
63,0.1869975597442523
64,0.18512267795431644
65,0.18324893001563805
66,0.18138277347788073
67,0.17952604277719292
68,0.17767149570592203
69,0.17582362666583448
70,0.1739849539892132
71,0.17214927079538775
72,0.17031884811337017
73,0.16849759741971648
74,0.1666803966628023
75,0.16486758673051555
76,0.16306559476058194
77,0.16126852508589481
78,0.15947459826650626
79,0.15768914582703844
80,0.15590945250676735
81,0.15413162050783516
82,0.1523620107379512
83,0.15059935938278143
84,0.14883737882662018
85,0.14708346572491762
86,0.1453370428948274
87,0.14359047889405324
88,0.14185226223444655
89,0.14012398796596143
90,0.13839526327003812
91,0.1366737424722766
92,0.13496009171653264
93,0.13324682205954466
94,0.13153965795907957
95,0.12983998098234326
96,0.12814166679237227
97,0.12644854986740753
98,0.12476276363671804
99,0.1230789698812788
100,0.12140083431276652
101,0.1197310804106865
102,0.11806410638585815
103,0.11640029829194778
104,0.11474342216176127
105,0.11308999320678786
106,0.1114389955615143
107,0.10979485130737793
108,0.10815458673507652
109,0.10651600599404021
110,0.10488424130791597
111,0.10325941422788892
112,0.10163573186030182
113,0.10001860445224942
114,0.09840617090951873
115,0.09679426750905212
116,0.09518875400624652
117,0.09358815310140368
118,0.09198768171603744
119,0.09039356479939965
120,0.08880479596182307
121,0.08721832274198812
122,0.08563798492694405
123,0.0840628493710876
124,0.08248720030608409
125,0.08091754790336797
126,0.07935296070701703
127,0.07778783687328107
128,0.07622869137427159
129,0.07467438581944064
130,0.07312225903897566
131,0.07157615322013018
132,0.07003468601249187
133,0.06849265910566273
134,0.06695639659369194
135,0.06542438408218564
136,0.06389207854467484
137,0.062365420637566414
138,0.060843450819256455
139,0.05932360504424554
140,0.05780937066373735
141,0.05629828018953786
142,0.05478754917127662
143,0.053282335417901214
144,0.05177962028110808
145,0.05027788021450631
146,0.048782104965106404
147,0.047290452505604964
148,0.04580067397593735
149,0.04431618103795751
150,0.04283215513614616
151,0.041350723808012385
152,0.03987469147684372
153,0.038397968644387534
154,0.036926530846180444
155,0.03546193906406925
156,0.033995446876511154
157,0.032533738682886205
158,0.031076035108534773
159,0.029617122540285673
160,0.028163342539646724
161,0.0267127732326701
162,0.025265128134586805
163,0.02382242602574477
164,0.022380450130327068
165,0.02094034963466733
166,0.0195052477280722
167,0.018068841627400228
168,0.016637306806978697
169,0.015212406849985687
170,0.013785640234809148
171,0.012363817008021225
172,0.010943947767600092
173,0.009524357482827116
174,0.00810963706660824
175,0.006697227619597649
176,0.0052884270006029405
177,0.0038840609404931824
178,0.002477383381646948
179,0.001075469585397027
180,0.00032479263562856423
181,0.0017228095654353002
182,0.003114057535792241
183,0.004506539625327745
184,0.005895879175938126
185,0.007281982210090052
186,0.008669415016544117
187,0.010050077490224404
188,0.011428867469025682
189,0.012805761674739895
190,0.014178623771488753
191,0.015553728893596458
192,0.016924111250037458
193,0.018290848452156012
194,0.01965536145836945
195,0.021015838441762955
196,0.022378737464633112
197,0.023736842696807838
198,0.025093487359868535
199,0.026445820228773696
200,0.027794564942299902
201,0.029145268990311873
202,0.030491220193785546
203,0.03183776216291032
204,0.033177754575109186
205,0.034515630596278955
206,0.035854128827827826
207,0.03718789882251879
208,0.038524028077939976
209,0.03985170028011624
210,0.041179395470723364
211,0.04250570700302777
212,0.04382929375165748
213,0.04515272072659383
214,0.0464680043584971
215,0.047786333403479174
216,0.04910022980294091
217,0.05041480895921726
218,0.05172406222928639
219,0.053030157133708566
220,0.05433638339121095
221,0.0556391452969099
222,0.056942934701581537
223,0.05823775335090065
224,0.059535827932327264
225,0.06082927023325445
226,0.062124338815356187
227,0.06341170775893736
228,0.06469870068571898
229,0.06598420970149965
230,0.06726858302335642
231,0.06854856686445263
232,0.06982520409640523
233,0.0711025537252342
234,0.07237678227372053
235,0.07364852196341463
236,0.07491512165390916
237,0.07618416610737966
238,0.07744881786680723
239,0.07871137296473184
240,0.07996856811033586
241,0.0812290579201027
242,0.08248376961528771
243,0.08373696685408225
244,0.08498536852720502
245,0.08623710862648755
246,0.08748099300359968
247,0.08872530328986301
248,0.08996526087795909
249,0.09120797284487993
250,0.09244072723741757
251,0.09367608718101197
252,0.09490812084559473
253,0.09613790709433002
